Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Tổng_Tiện_Ích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.5,1.252762968495368,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.5,1.252762968495368,12.0,2.5649493574615367,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàn Kiếm,3.266666666666667,4.0,1.6094379124341003,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,1.6,0.9555114450274363,13.0,2.6390573296152584,3,1,1,1,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.3,1.4586150226995167,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,4.0,1.6094379124341003,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.9,1.3609765531356006,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.8,1.7578579175523736,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,1.8,1.0296194171811583,30.0,3.4339872044851463,4,1,1,0,1,1,0,0,0,0,0
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.7,1.308332819650179,20.0,3.044522437723423,3,1,1,0,0,1,0,0,0,0,0
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,1.65,0.9745596399981308,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.0,1.3862943611198906,25.0,3.258096538021482,4,0,0,0,0,1,0,0,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.7,1.308332819650179,17.0,2.8903717578961645,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.5,1.7047480922384253,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.8,1.7578579175523736,22.0,3.1354942159291497,7,1,1,1,1,1,0,0,1,0,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.8,1.916922612182061,30.0,3.4339872044851463,6,1,1,0,0,1,0,0,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,25.0,3.258096538021482,6,1,1,0,0,1,0,0,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,1.25,0.8109302162163288,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.5,1.252762968495368,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,1.8,1.0296194171811583,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,6.0,1.9459101490553132,32.0,3.4965075614664802,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.2,1.6486586255873816,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,5.0,1.791759469228055,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.7,1.547562508716013,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,2.0,1.0986122886681098,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.5,1.252762968495368,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,1.1,0.7419373447293773,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.8,1.33500106673234,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,4.2,1.6486586255873816,32.0,3.4965075614664802,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,2.5,1.252762968495368,20.0,3.044522437723423,5,1,1,0,1,0,0,0,0,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.0,1.0986122886681098,14.0,2.70805020110221,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.0,1.3862943611198906,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.7,1.547562508716013,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.7,1.547562508716013,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.8,1.5686159179138452,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.8,1.5686159179138452,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.7,1.547562508716013,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,5.0,1.791759469228055,35.0,3.58351893845611,6,1,1,1,1,1,0,0,0,1,0
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,1.7,0.9932517730102833,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.8,1.5686159179138452,33.0,3.5263605246161616,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.6,1.2809338454620642,25.0,3.258096538021482,3,0,1,0,1,0,0,0,0,1,0
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,5.0,1.791759469228055,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,5.2,1.824549292051046,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.8,1.33500106673234,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.5,1.7047480922384253,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.3,1.1939224684724346,25.0,3.258096538021482,4,1,1,0,0,0,0,1,1,0,0
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.9,1.7749523509116738,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.9,1.7749523509116738,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.6,1.8870696490323797,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.5,1.7047480922384253,32.0,3.4965075614664802,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.5,1.5040773967762742,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,1.8,1.0296194171811583,15.0,2.772588722239781,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.0,1.6094379124341003,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.5,1.8718021769015913,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.5,1.7047480922384253,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,3.8,1.5686159179138452,28.0,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.1,1.410986973710262,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,4.6,1.7227665977411035,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.5,1.7047480922384253,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.5,1.8718021769015913,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.5,1.7047480922384253,25.0,3.258096538021482,4,1,0,0,0,1,1,0,1,0,0
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,1.7,0.9932517730102833,16.0,2.833213344056216,2,0,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.8,1.5686159179138452,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.5,1.5040773967762742,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,2.0,1.0986122886681098,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.6,1.8870696490323797,35.0,3.58351893845611,1,1,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.5,1.7047480922384253,29.0,3.4011973816621555,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.5,1.8718021769015913,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,4.5,1.7047480922384253,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.3,1.1939224684724346,15.0,2.772588722239781,2,0,1,0,0,0,0,0,0,0,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.0,1.3862943611198906,30.0,3.4339872044851463,5,1,1,0,1,0,0,0,0,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.5,1.252762968495368,20.0,3.044522437723423,5,1,1,0,0,1,0,0,1,0,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.7,1.308332819650179,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,1.8,1.0296194171811583,15.0,2.772588722239781,3,1,1,0,0,1,0,0,0,0,0
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.3,1.667706820558076,27.0,3.332204510175204,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.2,1.6486586255873816,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,4.8,1.7578579175523736,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,1.0,0.6931471805599453,25.0,3.258096538021482,3,1,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.8,1.33500106673234,25.0,3.258096538021482,3,0,0,0,0,0,0,0,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.9,1.3609765531356006,12.0,2.5649493574615367,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,2.8,1.33500106673234,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,5.5,1.8718021769015913,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,2.8,1.33500106673234,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.8,1.7578579175523736,38.0,3.6635616461296463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.2,1.6486586255873816,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.4,1.6863989535702288,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.2,1.824549292051046,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.65,1.536867219599265,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.6,1.7227665977411035,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,5.5,1.8718021769015913,37.0,3.6375861597263857,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.2,1.6486586255873816,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,5.0,1.791759469228055,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.65,1.7316555451583497,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,5.45,1.864080130807681,35.0,3.58351893845611,2,0,0,0,0,0,0,0,0,1,1
Hà Nội,3.5568077794117645,Long Biên,3.408333333333333,2.6,1.2809338454620642,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.7,1.7404661748405046,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.9,1.589235205116581,28.0,3.367295829986474,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,1.7,0.9932517730102833,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,18.0,2.9444389791664403,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.5,1.252762968495368,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.3,1.4586150226995167,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.4,1.2237754316221157,15.0,2.772588722239781,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.1,1.410986973710262,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.5,1.252762968495368,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,5.0,1.791759469228055,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.1,1.410986973710262,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.5,1.8718021769015913,35.0,3.58351893845611,3,0,0,0,0,0,1,0,1,1,0
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.2,1.6486586255873816,38.0,3.6635616461296463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.6,1.7227665977411035,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,40.0,3.713572066704308,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.7,1.7404661748405046,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.2,1.4350845252893227,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.0,1.6094379124341003,25.0,3.258096538021482,8,1,1,1,1,1,1,0,1,0,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.2,1.4350845252893227,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.9,1.589235205116581,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.0,1.791759469228055,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.5,1.7047480922384253,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.0,1.3862943611198906,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.5,1.7047480922384253,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.5,1.252762968495368,16.0,2.833213344056216,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,5.0,1.791759469228055,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.0,1.3862943611198906,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,5.5,1.8718021769015913,38.0,3.6635616461296463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.5,1.5040773967762742,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,2.7,1.308332819650179,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.5,1.252762968495368,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.4,1.2237754316221157,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,17.0,2.8903717578961645,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.5,1.252762968495368,40.0,3.713572066704308,5,1,1,0,1,1,0,0,1,0,0
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,2.5,1.252762968495368,14.0,2.70805020110221,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.7,1.308332819650179,28.0,3.367295829986474,2,0,1,0,0,0,0,0,0,0,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.5,1.7047480922384253,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,5.0,1.791759469228055,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.3,1.667706820558076,26.0,3.295836866004329,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,4.3,1.667706820558076,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.2,1.1631508098056809,20.0,3.044522437723423,5,1,1,0,0,0,0,1,0,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.2,1.6486586255873816,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.8,1.5686159179138452,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.2,1.1631508098056809,17.0,2.8903717578961645,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.5,1.7047480922384253,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,5.0,1.791759469228055,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.5,1.8718021769015913,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,4.8,1.7578579175523736,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.5,1.252762968495368,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.4,1.4816045409242156,16.0,2.833213344056216,9,1,0,1,1,1,1,1,1,1,1
